time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-08-19T09:27:12.701Z,51.4876,179.3127,63,1.5,ml,,,,0.59,ak,ak020anu78k4,2020-08-28T01:19:11.120Z,"283 km W of Adak, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-08-19T09:25:39.980Z,33.5278333,-116.7306667,3.07,0.23,ml,7,102,0.03788,0.07,ci,ci39584072,2020-08-19T13:35:34.457Z,"6km WSW of Anza, CA",earthquake,0.31,0.57,0.184,5,reviewed,ci,ci
2020-08-19T09:23:00.280Z,38.282,-117.9218,11.3,1.4,ml,16,110.33,0.073,0.1,nn,nn00768608,2020-08-19T10:00:07.108Z,"20 km SE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-08-19T09:21:16.880Z,37.634,-118.9125,2.33,0.21,md,10,60,0.01099,0.02,nc,nc73446771,2020-08-19T16:26:04.626Z,"6km E of Mammoth Lakes, CA",earthquake,0.54,0.87,0.201,9,reviewed,nc,nc
2020-08-19T09:09:47.798Z,60.7157,-151.1833,61.6,2.7,ml,,,,0.53,ak,ak020anu3g5t,2020-08-28T01:20:00.140Z,"6 km ENE of Nikiski, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-08-19T09:09:15.614Z,38.2655,-117.9361,10.7,2.1,ml,25,58.45,0.077,0.0973,nn,nn00768605,2020-08-20T02:22:41.521Z,"20 km SE of Mina, Nevada",earthquake,,1,0.36,13,reviewed,nn,nn
2020-08-19T09:07:58.515Z,38.2686,-117.935,10.5,1.8,ml,27,59.55,0.08,0.1297,nn,nn00768603,2020-08-20T02:22:39.230Z,"20 km SE of Mina, Nevada",earthquake,,1.2,0.39,15,reviewed,nn,nn
2020-08-19T09:07:12.780Z,36.4995,-81.117,0.18,-0.32,md,4,226,0.02755,0.07,se,se60306547,2020-08-19T12:33:39.510Z,"0 km SSE of Sparta, North Carolina",earthquake,0.58,8.26,0.044,4,reviewed,se,se
2020-08-19T09:06:19.350Z,54.6654,-160.8931,17.6,1.7,ml,,,,0.79,ak,ak020anu2r12,2020-08-28T01:19:09.903Z,"78 km SSW of Sand Point, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-08-19T09:03:37.220Z,37.633,-118.9148333,2.41,0.84,md,20,57,0.01174,0.06,nc,nc73446756,2020-08-19T18:54:02.731Z,"6km E of Mammoth Lakes, CA",earthquake,0.26,0.41,0.329,18,reviewed,nc,nc
2020-08-19T09:03:32.626Z,-56.0762,-143.9419,10,4.7,mb,,103,27.54,0.73,us,us6000bh0v,2020-08-19T09:33:46.040Z,Pacific-Antarctic Ridge,earthquake,14,1.9,0.104,28,reviewed,us,us
2020-08-19T08:59:51.650Z,38.2738,-117.9262,12.2,1.7,ml,25,64.1,0.099,0.1,nn,nn00768599,2020-08-19T09:08:48.303Z,"20 km SE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-08-19T08:58:23.723Z,51.0958,-178.5059,16.1,2.2,ml,,,,0.36,ak,ak020antsgos,2020-08-28T01:19:09.311Z,"156 km SW of Adak, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-08-19T08:52:08.590Z,35.1786667,-118.175,8.32,1.07,ml,29,61,0.1325,0.15,ci,ci39584064,2020-08-21T00:11:02.778Z,"14km N of Mojave, CA",earthquake,0.19,0.73,0.117,18,reviewed,ci,ci
2020-08-19T08:51:32.130Z,38.7883333,-122.768,2.03,0.07,md,8,147,0.01388,0.01,nc,nc73446751,2020-08-26T05:51:07.036Z,"2km NW of The Geysers, CA",earthquake,0.44,0.61,0.202,2,reviewed,nc,nc
2020-08-19T08:51:19.022Z,51.4754,-178.7687,13.1,1.4,ml,,,,0.47,ak,ak020antqybj,2020-08-28T01:19:08.715Z,"154 km WSW of Adak, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-08-19T08:49:06.510Z,39.3645,-123.2518333,7.12,1.78,md,21,78,0.07304,0.07,nc,nc73446746,2020-08-26T21:24:04.592Z,"10km ESE of Willits, CA",earthquake,0.28,0.49,0.183,16,reviewed,nc,nc
2020-08-19T08:40:56.230Z,46.8593333,-112.5265,11.93,0.56,ml,7,101,0.048,0.09,mb,mb80458119,2020-08-19T23:34:32.060Z,"15 km SE of Lincoln, Montana",earthquake,0.42,0.91,0.181,2,reviewed,mb,mb
2020-08-19T08:37:14.477Z,44.334,-115.5687,5,2.3,ml,,54,0.24,0.55,us,us6000bh0k,2020-08-20T06:04:31.867Z,"28 km N of Lowman, Idaho",earthquake,2,1.8,0.077,22,reviewed,us,us
2020-08-19T08:36:48.611Z,69.1028,-144.7149,14.4,1.7,ml,,,,0.32,ak,ak020antnszk,2020-08-28T01:19:08.209Z,"113 km NNE of Arctic Village, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-08-19T08:35:59.100Z,38.215,-117.7223,11,0.6,ml,9,94.64,0.056,0.04,nn,nn00768597,2020-08-19T09:00:51.402Z,"39 km ESE of Mina, Nevada",earthquake,,6.9,,,automatic,nn,nn
2020-08-19T08:35:19.400Z,38.0803,-118.0203,1.2,0.1,ml,8,216.83,0.044,0.1,nn,nn00768596,2020-08-19T09:00:44.160Z,"35 km SSE of Mina, Nevada",earthquake,,11.4,,,automatic,nn,nn
2020-08-19T08:34:29.420Z,33.496,-116.5223333,14.28,-0.01,ml,21,54,0.06176,0.09,ci,ci39584056,2020-08-21T00:05:25.740Z,"16km ESE of Anza, CA",earthquake,0.2,0.38,0.122,11,reviewed,ci,ci
2020-08-19T08:33:37.830Z,37.561,-118.9553333,5.05,0.27,md,16,152,0.05613,0.04,nc,nc73446741,2020-08-20T04:45:06.219Z,"9km SSE of Mammoth Lakes, CA",earthquake,0.42,0.84,0.182,14,reviewed,nc,nc
2020-08-19T08:33:04.140Z,33.6545,-116.7056667,16.81,0.59,ml,21,95,0.05696,0.17,ci,ci39584048,2020-08-19T13:36:08.461Z,"10km S of Idyllwild, CA",earthquake,0.37,0.55,0.174,14,reviewed,ci,ci
2020-08-19T08:31:10.572Z,52.0278,-176.178,127.8,1.8,ml,,,,0.17,ak,ak020antmnfp,2020-08-28T01:19:07.624Z,"35 km ENE of Adak, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2020-08-19T08:09:42.090Z,37.6335,-118.9115,2.56,0.44,md,14,59,0.01008,0.02,nc,nc73446731,2020-08-19T17:40:04.078Z,"6km E of Mammoth Lakes, CA",earthquake,0.37,0.61,0.164,12,reviewed,nc,nc
2020-08-19T08:09:18.090Z,37.631,-118.913,2.61,1.61,md,23,64,0.009414,0.04,nc,nc73446726,2020-08-19T19:47:07.041Z,"6km E of Mammoth Lakes, CA",earthquake,0.28,0.4,0.164,21,reviewed,nc,nc
2020-08-19T08:07:32.090Z,39.3665,-123.2551667,6.45,1.25,md,11,208,0.07246,0.06,nc,nc73446716,2020-08-26T21:19:07.564Z,"10km ESE of Willits, CA",earthquake,0.7,0.98,0.069,10,reviewed,nc,nc
2020-08-19T08:06:33.590Z,40.5655,-121.9863333,9.62,0.98,md,11,95,0.08151,0.15,nc,nc73446721,2020-08-20T07:49:02.500Z,"12km NW of Shingletown, CA",earthquake,0.51,1.44,0.118,10,reviewed,nc,nc
2020-08-19T08:05:42.890Z,36.35766667,-98.15483333,5.86,1.1,ml,54,71,0.037792584,0.27,ok,ok2020qgrg,2020-08-20T15:00:17.905Z,"3 km SSE of Meno, Oklahoma",earthquake,,0.5,0.18,16,reviewed,ok,ok
2020-08-19T08:01:20.130Z,36.1216667,-118.0488333,1.16,0.96,ml,25,78,0.1571,0.12,ci,ci39584040,2020-08-21T00:00:58.715Z,"12km NW of Coso Junction, CA",earthquake,0.18,0.29,0.103,15,reviewed,ci,ci
2020-08-19T08:00:06.765Z,63.4745,-150.9588,4.4,1,ml,,,,0.68,ak,ak020antfzyd,2020-08-28T01:19:07.133Z,"38 km ESE of Denali National Park, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-08-19T07:57:15.850Z,33.4953333,-116.5406667,10.32,0.05,ml,22,82,0.05142,0.11,ci,ci39584032,2020-08-20T23:55:41.699Z,"14km ESE of Anza, CA",earthquake,0.2,0.42,0.146,7,reviewed,ci,ci
2020-08-19T07:56:19.370Z,39.3701667,-123.2458333,7.74,1.46,md,13,165,0.07531,0.06,nc,nc73446711,2020-08-26T21:03:06.464Z,"10km ESE of Willits, CA",earthquake,0.55,0.79,0.116,11,reviewed,nc,nc
2020-08-19T07:50:47.470Z,36.125,-118.0511667,0.77,0.77,ml,13,96,0.1591,0.08,ci,ci39584024,2020-08-19T13:36:53.467Z,"13km NW of Coso Junction, CA",earthquake,0.25,0.44,0.269,7,reviewed,ci,ci
2020-08-19T07:50:38.510Z,37.6325,-118.9133333,2.57,1.26,md,20,58,0.01048,0.04,nc,nc73446701,2020-08-19T19:19:04.876Z,"6km E of Mammoth Lakes, CA",earthquake,0.31,0.42,0.128,16,reviewed,nc,nc
2020-08-19T07:49:37.520Z,33.2613333,-115.6905,3.49,1.73,ml,57,53,0.09513,0.2,ci,ci39584016,2020-08-20T23:52:52.460Z,"11km SSE of Bombay Beach, CA",earthquake,0.16,0.3,0.147,27,reviewed,ci,ci
2020-08-19T07:49:05.190Z,40.5638333,-121.9873333,9.58,0.99,md,13,96,0.08334,0.14,nc,nc73446706,2020-08-20T07:41:02.453Z,"12km NW of Shingletown, CA",earthquake,0.38,0.92,0.103,10,reviewed,nc,nc
2020-08-19T07:45:27.250Z,36.0746667,-117.8695,2.86,0.44,ml,13,180,0.04444,0.08,ci,ci39584008,2020-08-20T18:09:33.715Z,"8km ENE of Coso Junction, CA",earthquake,0.22,0.48,0.06,2,reviewed,ci,ci
2020-08-19T07:45:23.060Z,37.6323333,-118.9141667,2.56,0.58,md,17,65,0.01092,0.04,nc,nc73446696,2020-08-19T16:58:04.817Z,"6km E of Mammoth Lakes, CA",earthquake,0.38,0.44,0.134,15,reviewed,nc,nc
2020-08-19T07:41:14.720Z,33.5296667,-116.7306667,4.94,0.48,ml,35,31,0.03607,0.16,ci,ci37453141,2020-08-21T15:07:27.551Z,"6km WSW of Anza, CA",earthquake,0.18,0.43,0.12,19,reviewed,ci,ci
2020-08-19T07:41:11.840Z,33.5256667,-116.7321667,3.72,0.64,ml,44,23,0.03986,0.16,ci,ci39584000,2020-08-20T23:25:01.530Z,"6km WSW of Anza, CA",earthquake,0.13,0.3,0.245,25,reviewed,ci,ci
2020-08-19T07:40:46.570Z,42.13633333,-121.7428333,5.19,0.96,md,5,152,0.11,0.09,uw,uw61671706,2020-08-19T17:47:18.900Z,"7 km S of Altamont, Oregon",earthquake,0.84,2.32,0.070687006,3,reviewed,uw,uw
2020-08-19T07:39:21.930Z,37.6433333,-118.9206667,4.13,-0.09,md,9,117,0.01651,0.02,nc,nc73446691,2020-08-19T15:42:28.287Z,"5km E of Mammoth Lakes, CA",earthquake,0.81,0.66,0.191,9,reviewed,nc,nc
2020-08-19T07:32:24.246Z,68.7102,-147.007,13.4,2,ml,,,,0.58,ak,ak020ant1goc,2020-08-28T01:19:06.583Z,"88 km NW of Arctic Village, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-08-19T07:26:44.050Z,37.6348333,-118.9175,1.44,-0.23,md,9,94,0.01453,0.03,nc,nc73446686,2020-08-19T15:22:56.609Z,"5km E of Mammoth Lakes, CA",earthquake,0.46,0.6,0.215,9,reviewed,nc,nc
2020-08-19T07:25:48.378Z,38.1637,-117.993,1.9,1,ml,17,114.84,0.036,0.179,nn,nn00768589,2020-08-20T02:22:36.998Z,"27 km SSE of Mina, Nevada",earthquake,,1,0.37,8,reviewed,nn,nn
2020-08-19T07:25:32.985Z,37.661,-118.9408,2.5,0.1,ml,4,203.36,0.039,0.1804,nn,nn00768677,2020-08-19T16:10:13.940Z,"3 km ENE of Mammoth Lakes, California",earthquake,,9.1,0.22,2,reviewed,nn,nn
2020-08-19T07:24:54.913Z,58.345,-154.4633,4,0.3,ml,,,,0.45,ak,ak020anszt6z,2020-08-28T01:17:15.142Z,"86 km N of Karluk, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2020-08-19T07:24:02.520Z,38.1608,-117.8423,8.5,0.9,ml,11,95.02,0.049,0.08,nn,nn00768586,2020-08-19T07:27:25.307Z,"34 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-08-19T07:23:04.763Z,-31.3769,-69.1433,127.12,4.3,mb,,45,0.426,0.73,us,us6000bh03,2020-08-19T07:52:59.040Z,"26 km E of Calingasta, Argentina",earthquake,7.9,8.4,0.169,10,reviewed,us,us
2020-08-19T07:21:05.060Z,37.636,-118.915,1.85,0.37,md,15,62,0.01381,0.05,nc,nc73446676,2020-08-19T15:30:04.288Z,"6km E of Mammoth Lakes, CA",earthquake,0.27,0.38,0.252,14,reviewed,nc,nc
2020-08-19T07:17:06.491Z,51.6233,177.934,57.1,1.8,ml,,,,0.24,ak,ak020ansy7qv,2020-08-28T01:17:14.583Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2020-08-19T07:16:24.110Z,37.6386667,-118.908,1.17,-0.39,md,6,97,0.01055,0.02,nc,nc73446671,2020-08-19T15:06:53.769Z,"6km E of Mammoth Lakes, CA",earthquake,1.12,0.76,0.205,6,reviewed,nc,nc
2020-08-19T07:05:55.272Z,64.4153,-147.3888,5,0.1,ml,,,,0.42,ak,ak020ansvoiu,2020-08-28T01:17:14.078Z,"26 km WSW of Salcha, Alaska",earthquake,,0,,,reviewed,ak,ak
2020-08-19T07:05:31.908Z,54.0127,-165.2068,117.1,1.7,ml,,,,0.56,ak,ak020ansvpvv,2020-08-28T01:17:13.497Z,"39 km ESE of Akutan, Alaska",earthquake,,3.1,,,reviewed,ak,ak
2020-08-19T06:54:33.421Z,60.7128,-147.3894,7.1,1.3,ml,,,,0.46,ak,ak020anskrg3,2020-08-28T01:17:12.951Z,"42 km WSW of Tatitlek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-08-19T06:54:11.641Z,64.4007,-147.4177,0,1.8,ml,,,,0.58,ak,ak020anskprd,2020-08-19T07:15:14.836Z,"28 km WSW of Salcha, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-08-19T06:52:46.690Z,62.8864,-149.5846,79.7,1,ml,,,,0.51,ak,ak020anskd2w,2020-08-28T01:17:12.429Z,"55 km NNE of Chase, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-08-19T06:49:09.839Z,36.69666667,-97.67283333,5,1.53,ml,74,54,0,0.21,ok,ok2020qgos,2020-08-19T13:09:49.382Z,"10 km W of Lamont, Oklahoma",earthquake,,0.5,0.26,28,reviewed,ok,ok
2020-08-19T06:48:58.620Z,33.5986667,-116.8043333,6.92,-0.05,ml,27,49,0.03395,0.13,ci,ci39583984,2020-08-20T23:10:55.031Z,"13km WNW of Anza, CA",earthquake,0.18,0.39,0.143,15,reviewed,ci,ci
2020-08-19T06:48:23.660Z,39.368,-123.2425,8.21,1.12,md,7,216,0.07215,0.02,nc,nc73446656,2020-08-26T22:13:53.183Z,"11km ESE of Willits, CA",earthquake,1.07,1.45,0.13,6,reviewed,nc,nc
2020-08-19T06:47:28.766Z,38.1757,-117.8141,7.8,2.1,ml,25,56.19,0.047,0.1173,nn,nn00768583,2020-08-20T02:22:35.505Z,"35 km SE of Mina, Nevada",earthquake,,0.6,0.41,12,reviewed,nn,nn
2020-08-19T06:47:09.590Z,44.2856667,-115.162,5.63,2.18,ml,10,68,0.263,0.17,mb,mb80457874,2020-08-19T18:15:55.780Z,"19 km WNW of Stanley, Idaho",earthquake,0.44,1.28,0.223,6,reviewed,mb,mb
2020-08-19T06:46:35.040Z,38.1705,-117.7475,11.5,1,ml,11,105.35,0.032,0.08,nn,nn00768581,2020-08-19T06:49:45.110Z,"39 km SE of Mina, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-08-19T06:45:07.713Z,63.3576,-145.0844,13.6,1.4,ml,,,,0.49,ak,ak020ansis0g,2020-08-28T01:17:11.908Z,"39 km SSW of Dry Creek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-08-19T06:33:49.860Z,37.8921667,-122.6346667,4.89,1.22,md,22,134,0.04364,0.08,nc,nc73446736,2020-08-19T11:49:04.870Z,"2km SE of Stinson Beach, CA",earthquake,0.25,0.41,0.175,18,reviewed,nc,nc
2020-08-19T06:31:22.850Z,33.4988333,-116.589,6.31,0.21,ml,22,71,0.01178,0.13,ci,ci39583976,2020-08-20T23:04:28.003Z,"10km SE of Anza, CA",earthquake,0.19,0.35,0.142,7,reviewed,ci,ci
2020-08-19T06:27:05.350Z,38.2038,-117.7457,3,1.2,ml,17,137.43,0.033,0.1,nn,nn00768576,2020-08-19T06:47:25.192Z,"37 km ESE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-08-19T06:25:23.732Z,67.3703,-156.2197,15.7,1,ml,,,,0.45,ak,ak020ansej4d,2020-08-28T01:17:11.380Z,"59 km NNE of Kobuk, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-08-19T06:21:02.259Z,36.27716667,-97.50033333,6.65,1.19,ml,67,36,0.214157975,0.22,ok,ok2020qgnu,2020-08-19T13:04:17.538Z,"4 km W of Lucien, Oklahoma",earthquake,,0.5,0.23,28,reviewed,ok,ok
2020-08-19T06:16:43.826Z,62.1745,-149.0817,10.1,1.3,ml,,,,0.6,ak,ak020anscn0a,2020-08-28T01:17:10.812Z,"40 km E of Y, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-08-19T06:16:37.826Z,45.9199,-73.7639,15.99,2.3,ml,,167,0.431,0.53,us,us6000bgzc,2020-08-25T20:15:44.823Z,"6 km SW of Sainte-Julienne, Canada",earthquake,1.9,6.4,0.056,42,reviewed,us,us
2020-08-19T06:16:29.640Z,35.793,-117.604,7.61,0.81,ml,28,74,0.0233,0.15,ci,ci39583968,2020-08-20T22:58:39.939Z,"18km W of Searles Valley, CA",earthquake,0.19,0.4,0.236,12,reviewed,ci,ci
2020-08-19T06:16:00.660Z,44.339,-115.566,5.33,2.34,ml,14,102,0.244,0.16,mb,mb80457864,2020-08-19T14:54:04.400Z,"28 km N of Lowman, Idaho",earthquake,0.41,1.09,0.162,9,reviewed,mb,mb
2020-08-19T06:14:46.320Z,35.9641667,-120.5153333,10.56,2.77,md,59,62,0.01589,0.06,nc,nc73446641,2020-08-26T05:25:07.842Z,"10km NW of Parkfield, CA",earthquake,0.21,0.15,0.141,51,reviewed,nc,nc
2020-08-19T06:12:57.310Z,38.1597,-118.0042,8.3,1.2,ml,18,75.79,0.035,0.06,nn,nn00768573,2020-08-19T06:27:45.410Z,"27 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-08-19T06:12:36.164Z,67.3624,-156.1896,16.4,2.2,ml,,,,0.47,ak,ak020ansbrnu,2020-08-28T01:17:10.258Z,"58 km NNE of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-08-19T06:11:42.180Z,44.2806667,-115.1063333,9.9,1.9,ml,10,68,0.291,0.21,mb,mb80457859,2020-08-19T18:21:58.430Z,"15 km WNW of Stanley, Idaho",earthquake,0.62,1.4,0.217,8,reviewed,mb,mb
2020-08-19T06:09:41.107Z,38.1483,-118.0026,8.2,2.2,ml,29,53.81,0.035,0.116,nn,nn00768571,2020-08-20T02:22:33.242Z,"28 km SSE of Mina, Nevada",earthquake,,0.7,0.25,16,reviewed,nn,nn
2020-08-19T06:09:10.910Z,39.3703333,-123.2546667,7.04,1.21,md,14,135,0.07908,0.06,nc,nc73446636,2020-08-20T05:43:03.595Z,"10km ESE of Willits, CA",earthquake,0.44,0.88,0.091,11,reviewed,nc,nc
2020-08-19T06:08:58.890Z,32.5611667,-115.2513333,15.26,1.98,ml,32,62,0.1484,0.28,ci,ci39583944,2020-08-20T22:38:33.604Z,"10km E of Puebla, B.C., MX",earthquake,0.43,0.66,0.208,18,reviewed,ci,ci
2020-08-19T06:07:36.830Z,34.001,-117.5496667,3.15,0.64,ml,36,70,0.01056,0.14,ci,ci39583936,2020-08-20T22:28:58.814Z,"3km WNW of Mira Loma, CA",earthquake,0.17,0.13,0.095,15,reviewed,ci,ci
2020-08-19T06:02:56.660Z,33.8265,-117.7606667,5.5,0.74,ml,32,59,0.02399,0.17,ci,ci39583928,2020-08-20T22:12:50.026Z,"5km ENE of Villa Park, CA",earthquake,0.2,0.34,0.18,11,reviewed,ci,ci
2020-08-19T06:00:10.900Z,37.6343333,-118.9121667,2.74,1.16,md,16,59,0.01105,0.03,nc,nc73446626,2020-08-19T18:52:05.720Z,"6km E of Mammoth Lakes, CA",earthquake,0.38,0.53,0.198,14,reviewed,nc,nc
2020-08-19T05:55:25.900Z,37.6366667,-118.9165,2.04,-0.13,md,10,64,0.01512,0.04,nc,nc73446621,2020-08-19T11:19:02.247Z,"6km E of Mammoth Lakes, CA",earthquake,0.36,0.54,0.083,9,reviewed,nc,nc
2020-08-19T05:53:48.097Z,67.3564,-156.1884,14.3,1.5,ml,,,,0.42,ak,ak020anrz5du,2020-08-28T01:17:09.725Z,"58 km NNE of Kobuk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-08-19T05:51:28.970Z,39.3661667,-123.2338333,8.98,2.2,mh,8,220,0.06749,0.04,nc,nc73446616,2020-08-26T20:18:37.543Z,"12km NNW of Redwood Valley, CA",earthquake,1.11,1.42,,0,reviewed,nc,nc
2020-08-19T05:51:28.120Z,37.6305,-118.9136667,2.84,2.5,md,32,49,0.009631,0.05,nc,nc73446611,2020-08-20T21:53:05.784Z,"6km E of Mammoth Lakes, CA",earthquake,0.22,0.28,0.207,42,reviewed,nc,nc
2020-08-19T05:51:18.236Z,54.5429,-160.8736,25.5,2,ml,,,,0.68,ak,ak020anryniz,2020-08-28T01:17:09.191Z,"91 km SSW of Sand Point, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2020-08-19T05:50:55.970Z,38.1407,-117.9643,13,1,ml,11,100.58,0.011,0.13,nn,nn00768563,2020-08-19T05:54:24.836Z,"30 km SSE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-08-19T05:49:35.190Z,38.1352,-117.955,8.4,1,ml,11,119.9,0.01,0.14,nn,nn00768560,2020-08-19T05:53:04.998Z,"31 km SSE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-08-19T05:44:24.550Z,39.36,-123.2516667,7.31,1.11,md,10,208,0.06934,0.06,nc,nc73446606,2020-08-27T00:16:03.648Z,"10km ESE of Willits, CA",earthquake,0.93,1.07,0.126,7,reviewed,nc,nc
2020-08-19T05:42:24.505Z,66.2113,-157.155,7.4,0.9,ml,,,,0.45,ak,ak020anrwql7,2020-08-28T01:17:08.621Z,"66 km NNW of Huslia, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-08-19T05:36:52.092Z,65.2854,-163.0177,6.1,1.6,ml,,,,0.55,ak,ak020anrvids,2020-08-28T01:17:08.106Z,"69 km NNE of White Mountain, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-08-19T05:36:21.683Z,64.2587,-149.0537,24.2,0.2,ml,,,,0.75,ak,ak020anrvg1t,2020-08-28T01:17:07.576Z,"6 km E of Clear, Alaska, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-08-19T05:33:47.370Z,38.1862,-117.8637,8.3,0.8,ml,10,113.33,0.029,0.02,nn,nn00768557,2020-08-19T05:37:44.584Z,"31 km SE of Mina, Nevada",earthquake,,2.1,,,automatic,nn,nn
2020-08-19T05:32:23.200Z,34.9413333,-116.7926667,2.65,1.64,ml,43,50,0.1803,0.15,ci,ci39583904,2020-08-20T22:00:47.206Z,"22km ENE of Barstow, CA",earthquake,0.13,0.53,0.139,21,reviewed,ci,ci
2020-08-19T05:31:12.120Z,54.13433333,-165.9368333,2.47,-1.43,ml,5,120,,0.23,av,av91003388,2020-08-21T03:36:17.960Z,"10 km W of Akutan, Alaska",earthquake,0.42,0.95,0.35447086,5,reviewed,av,av
2020-08-19T05:29:55.490Z,38.2203,-117.8593,0.7,1.4,ml,12,195.32,0.046,0.22,nn,nn00768555,2020-08-19T05:35:04.230Z,"28 km SE of Mina, Nevada",earthquake,,14.6,,,automatic,nn,nn
2020-08-19T05:25:57.890Z,39.3686667,-123.2523333,7.38,2.01,md,27,43,0.07386,0.07,nc,nc73446601,2020-08-27T14:51:53.400Z,"10km ESE of Willits, CA",earthquake,0.19,0.48,0.139,24,reviewed,nc,nc
2020-08-19T05:25:10.710Z,17.9535,-67.0091,9,2.72,md,22,211,0.0386,0.16,pr,pr2020232005,2020-08-22T16:24:36.127Z,"4 km ESE of La Parguera, Puerto Rico",earthquake,0.35,0.55,0.33,19,reviewed,pr,pr
2020-08-19T05:24:56.650Z,38.1537,-118.0103,4.8,1,ml,10,140.26,0.037,0.03,nn,nn00768553,2020-08-19T05:31:44.543Z,"27 km SSE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-08-19T05:20:52.537Z,68.6666,-146.5685,11.8,1.4,ml,,,,0.54,ak,ak020anrs2yt,2020-08-28T01:17:15.636Z,"73 km NW of Arctic Village, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2020-08-19T05:18:43.020Z,36.55766667,-98.537,7.49,0.65,ml,8,215,0.053989405,0.519692883,ok,ok2020qgls,2020-08-20T15:16:30.170Z,"7 km WSW of Carmen, Oklahoma",earthquake,,0.7,0.21,8,reviewed,ok,ok
2020-08-19T05:14:52.750Z,39.3765,-123.2391667,8.71,1.25,md,9,221,0.07859,0.08,nc,nc73446596,2020-08-26T20:32:04.278Z,"11km ESE of Willits, CA",earthquake,0.84,31.61,0.041,6,reviewed,nc,nc
2020-08-19T05:11:47.550Z,38.1612,-117.898,12.8,1.4,ml,20,48.54,0.03,0.07,nn,nn00768549,2020-08-19T05:25:45.620Z,"31 km SE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-08-19T05:07:44.550Z,44.1193333,-115.0648333,3.88,1.74,ml,9,99,0.268,0.18,mb,mb80457854,2020-08-19T21:22:57.350Z,"14 km SW of Stanley, Idaho",earthquake,0.52,2.29,0.162,7,reviewed,mb,mb
2020-08-19T05:06:50.540Z,33.5271667,-116.7315,4.11,0.52,ml,44,26,0.03844,0.14,ci,ci39583896,2020-08-20T21:51:06.380Z,"6km WSW of Anza, CA",earthquake,0.11,0.27,0.183,22,reviewed,ci,ci
2020-08-19T05:03:20.610Z,33.5326667,-116.7243333,2.67,0.04,ml,15,100,0.0344,0.11,ci,ci37453117,2020-08-20T21:36:20.594Z,"5km WSW of Anza, CA",earthquake,0.17,0.14,0.112,7,reviewed,ci,ci
2020-08-19T05:02:47.730Z,33.7455,-115.926,7.89,0.79,ml,28,109,0.08152,0.17,ci,ci39583888,2020-08-20T21:38:05.967Z,"23km ENE of Thermal, CA",earthquake,0.23,0.7,0.076,15,reviewed,ci,ci
2020-08-19T05:02:11.085Z,67.3861,-142.2801,16.1,1.1,ml,,,,0.51,ak,ak020anro4yd,2020-08-28T01:17:07.070Z,"102 km NE of Chalkyitsik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-08-19T05:00:28.570Z,17.9681,-66.9813,8,1.13,md,3,250,0.0629,0.01,pr,pr2020232002,2020-08-19T07:56:55.212Z,"6 km E of La Parguera, Puerto Rico",earthquake,0.68,1.09,0.07,3,reviewed,pr,pr
2020-08-19T05:00:04.730Z,35.7373333,-118.4916667,5.77,0.83,ml,24,59,0.0535,0.18,ci,ci39583880,2020-08-20T21:03:31.739Z,"5km NW of Wofford Heights, CA",earthquake,0.29,0.53,0.149,12,reviewed,ci,ci
