time,latitude,longitude,depth,mag,magType,place,type,magNst,status,locationSource,magSource
2020-08-23T16:07:14.961Z,44.0097,-107.1205,5.0,3.2,ml,"21 km SSE of Meadow Lark Lake, Wyoming",earthquake,61.0,reviewed,us,us
2020-08-23T16:01:59.980Z,36.9018333,-112.3333333,23.81,1.69,ml,"17 km ESE of Fredonia, Arizona",earthquake,2.0,reviewed,uu,uu
2020-08-23T15:53:43.030Z,19.19483376,-155.4508362,37.52999878,1.75,md,"3 km ESE of Pāhala, Hawaii",earthquake,3.0,automatic,hv,hv
2020-08-23T15:45:04.950Z,17.9875,-66.9828,6.0,2.31,md,"6 km ENE of La Parguera, Puerto Rico",earthquake,11.0,reviewed,pr,pr
2020-08-23T15:43:00.260Z,36.38783333,-97.35483333,6.28,1.1,ml,"12 km NNW of Perry, Oklahoma",earthquake,8.0,reviewed,ok,ok
2020-08-23T15:40:02.250Z,17.9313,-66.9076,13.0,2.29,md,"4 km S of Guánica, Puerto Rico",earthquake,13.0,reviewed,pr,pr
2020-08-23T15:38:56.000Z,33.2528333,-116.3928333,9.31,0.78,ml,"2km WSW of Borrego Springs, CA",earthquake,19.0,reviewed,ci,ci
2020-08-23T15:23:47.620Z,31.5003333,-115.6493333,9.83,2.92,ml,"90km ESE of Maneadero, B.C., MX",earthquake,75.0,reviewed,ci,ci
2020-08-23T15:17:43.360Z,35.8003333,-117.6301667,5.94,0.99,ml,"20km NNE of Ridgecrest, CA",earthquake,12.0,reviewed,ci,ci
2020-08-23T15:00:37.380Z,52.055,-176.1341667,-1.8,0.34,ml,"39 km ENE of Adak, Alaska",earthquake,6.0,reviewed,av,av
2020-08-23T15:00:35.370Z,18.0026,-66.8336,15.0,2.94,md,"1 km WNW of Indios, Puerto Rico",earthquake,18.0,reviewed,pr,pr
2020-08-23T14:55:23.710Z,36.21,-118.1343333,2.75,1.03,ml,"14km SW of Olancha, CA",earthquake,11.0,reviewed,ci,ci
2020-08-23T14:54:48.310Z,36.2103333,-118.1308333,2.71,0.52,ml,"14km SW of Olancha, CA",earthquake,5.0,reviewed,ci,ci
2020-08-23T14:53:01.510Z,33.476,-116.7956667,7.01,0.69,ml,"7km ENE of Aguanga, CA",earthquake,20.0,reviewed,ci,ci
2020-08-23T14:37:45.340Z,53.86366667,-166.7558333,7.8,-0.12,ml,"14 km WSW of Dutch Harbor, Alaska",earthquake,6.0,reviewed,av,av
2020-08-23T14:37:11.050Z,53.86033333,-166.7658333,8.08,0.31,ml,"15 km WSW of Dutch Harbor, Alaska",earthquake,8.0,reviewed,av,av
2020-08-23T14:26:54.690Z,17.817,-66.9066,5.0,2.57,md,"17 km S of Guánica, Puerto Rico",earthquake,16.0,reviewed,pr,pr
2020-08-23T14:19:05.559Z,36.48133333,-98.72716667,8.58,0.39,ml,"17 km SE of Waynoka, Oklahoma",earthquake,4.0,reviewed,ok,ok
2020-08-23T14:08:37.490Z,44.2998333,-114.8463333,8.37,1.83,ml,"11 km NE of Stanley, Idaho",earthquake,9.0,reviewed,mb,mb
2020-08-23T14:05:06.500Z,32.8955,-115.9486667,7.86,1.4,ml,"18km NNE of Ocotillo, CA",earthquake,22.0,reviewed,ci,ci
2020-08-23T13:57:22.770Z,53.85616667,-166.75,6.79,-0.08,ml,"14 km W of Unalaska, Alaska",earthquake,6.0,reviewed,av,av
2020-08-23T13:55:44.880Z,35.6698333,-117.4826667,6.32,0.99,ml,"13km SSW of Searles Valley, CA",earthquake,10.0,reviewed,ci,ci
2020-08-23T13:46:45.270Z,36.35983333,-97.3465,5.5,1.68,ml,"9 km NW of Perry, Oklahoma",earthquake,19.0,reviewed,ok,ok
2020-08-23T13:40:15.772Z,31.6776,-104.4025,5.0,2.8,ml,"55 km S of Whites City, New Mexico",earthquake,18.0,reviewed,us,us
2020-08-23T13:32:44.160Z,40.307,-124.6483333,18.75,2.28,md,"31km W of Petrolia, CA",earthquake,20.0,reviewed,nc,nc
2020-08-23T13:28:36.270Z,38.7971649,-122.7304993,-0.72,0.4,md,"3km SSW of Cobb, CA",earthquake,2.0,automatic,nc,nc
2020-08-23T13:27:49.170Z,36.0316658,-120.6033325,3.64,1.5,md,"21km NW of Parkfield, CA",earthquake,5.0,automatic,nc,nc
2020-08-23T13:22:31.330Z,37.6423333,-118.8428333,7.44,0.42,md,"12km E of Mammoth Lakes, CA",earthquake,12.0,reviewed,nc,nc
2020-08-23T13:18:15.462Z,26.1062,95.5358,88.49,4.6,mb,"73 km ESE of Tuensang, India",earthquake,45.0,reviewed,us,us
2020-08-23T13:15:18.250Z,36.0345001,-120.6026688,1.02,1.09,md,"22km NW of Parkfield, CA",earthquake,3.0,automatic,nc,nc
2020-08-23T13:13:01.330Z,34.1778333,-117.3518333,7.77,0.81,ml,"3km NNW of Muscoy, CA",earthquake,25.0,reviewed,ci,ci
2020-08-23T13:03:03.367Z,-13.0399,166.8871,137.39,4.9,mww,"117 km NW of Sola, Vanuatu",earthquake,10.0,reviewed,us,us
2020-08-23T13:00:22.480Z,36.508,-81.1076667,0.18,-0.11,md,"1 km ENE of Sparta, North Carolina",earthquake,5.0,reviewed,se,se
2020-08-23T12:56:17.350Z,19.39299965,-155.4544983,40.20000076,1.75,ml,"21 km N of Pāhala, Hawaii",earthquake,7.0,automatic,hv,hv
2020-08-23T12:51:59.930Z,44.3573333,-112.9333333,7.05,1.09,ml,"41 km SW of Lima, Montana",earthquake,4.0,reviewed,mb,mb
2020-08-23T12:46:39.490Z,35.667,-117.4628333,10.45,0.52,ml,"12km SSW of Searles Valley, CA",earthquake,9.0,reviewed,ci,ci
2020-08-23T12:37:53.160Z,38.833168,-122.791832,1.9,0.76,md,"6km WNW of Cobb, CA",earthquake,3.0,automatic,nc,nc
2020-08-23T12:16:42.640Z,51.85466667,-177.9253333,3.69,0.52,ml,"88 km W of Adak, Alaska",earthquake,6.0,reviewed,av,av
2020-08-23T12:09:27.470Z,35.6393333,-117.5805,9.24,1.27,ml,"9km ENE of Ridgecrest, CA",earthquake,16.0,reviewed,ci,ci
2020-08-23T11:51:42.560Z,35.9175,-117.7293333,7.71,0.34,ml,"16km E of Little Lake, CA",earthquake,5.0,reviewed,ci,ci
2020-08-23T11:46:34.510Z,47.6895,-120.3558333,-0.73,1.27,ml,"11 km W of Entiat, Washington",earthquake,8.0,reviewed,uw,uw
2020-08-23T11:46:07.980Z,52.05566667,-176.0853333,8.76,-0.61,ml,"42 km ENE of Adak, Alaska",earthquake,5.0,reviewed,av,av
2020-08-23T11:45:32.980Z,52.0605,-176.0736667,10.41,-0.45,ml,"43 km ENE of Adak, Alaska",earthquake,4.0,reviewed,av,av
2020-08-23T11:45:09.040Z,52.06833333,-176.0868333,9.04,-0.56,ml,"43 km ENE of Adak, Alaska",earthquake,4.0,reviewed,av,av
2020-08-23T11:43:26.860Z,52.068,-176.0783333,7.43,-0.41,ml,"43 km ENE of Adak, Alaska",earthquake,6.0,reviewed,av,av
2020-08-23T11:42:43.560Z,39.3548333,-123.2456667,7.51,1.58,md,"11km NNW of Redwood Valley, CA",earthquake,20.0,reviewed,nc,nc
2020-08-23T11:42:20.970Z,38.8138351,-122.8136673,2.56,0.98,md,"6km NW of The Geysers, CA",earthquake,5.0,automatic,nc,nc
2020-08-23T11:39:22.480Z,36.5045,-81.1121667,0.76,-0.45,md,"0 km E of Sparta, North Carolina",earthquake,4.0,reviewed,se,se
2020-08-23T11:36:03.470Z,35.6181667,-117.4353333,8.85,0.7,ml,"17km S of Searles Valley, CA",earthquake,11.0,reviewed,ci,ci
2020-08-23T11:34:58.260Z,37.642,-118.8438333,7.69,0.31,md,"12km E of Mammoth Lakes, CA",earthquake,10.0,reviewed,nc,nc
2020-08-23T11:21:56.270Z,44.8195,-111.3895,9.97,0.74,ml,"16 km WNW of Hebgen Lake Estates, Montana",earthquake,6.0,reviewed,mb,mb
2020-08-23T11:18:02.100Z,33.66,-116.7588333,10.14,0.1,ml,"10km SSW of Idyllwild, CA",earthquake,10.0,reviewed,ci,ci
2020-08-23T11:17:19.310Z,35.5346667,-117.3758333,8.27,1.72,ml,"26km S of Trona, CA",earthquake,27.0,reviewed,ci,ci
2020-08-23T11:10:09.040Z,35.6991667,-117.5403333,6.67,1.19,ml,"14km WSW of Searles Valley, CA",earthquake,16.0,reviewed,ci,ci
2020-08-23T11:04:03.680Z,55.5858,-149.1348,6.56,3.4,ml,Gulf of Alaska,earthquake,40.0,reviewed,us,us
2020-08-23T11:01:10.710Z,38.1803,-117.8619,5.4,3.2,ml,"31 km SE of Mina, Nevada",earthquake,14.0,reviewed,nn,nn
2020-08-23T10:39:22.180Z,53.8705,-166.7846667,8.34,0.21,ml,"16 km W of Dutch Harbor, Alaska",earthquake,6.0,reviewed,av,av
2020-08-23T10:35:25.310Z,36.4758333,-117.5116667,-0.03,1.5,ml,"35km WSW of Stovepipe Wells, CA",earthquake,19.0,reviewed,ci,ci
2020-08-23T10:33:34.200Z,53.87083333,-166.7845,8.02,-0.58,ml,"16 km W of Dutch Harbor, Alaska",earthquake,6.0,reviewed,av,av
2020-08-23T10:33:06.150Z,53.87066667,-166.7825,8.44,0.13,ml,"15 km W of Dutch Harbor, Alaska",earthquake,6.0,reviewed,av,av
2020-08-23T10:28:17.172Z,-24.9537,-69.1611,102.97,4.1,mb,"142 km ENE of Taltal, Chile",earthquake,4.0,reviewed,us,us
2020-08-23T10:26:44.160Z,47.8255,-114.2763333,3.5,-0.2,md,"3 km NNE of Big Arm, Montana",earthquake,4.0,reviewed,mb,mb
2020-08-23T10:19:12.100Z,38.8311653,-122.8041687,1.88,1.07,md,"7km W of Cobb, CA",earthquake,4.0,automatic,nc,nc
2020-08-23T10:18:22.390Z,40.7303333,-112.1113333,9.95,0.47,md,"2 km NNW of Magna, Utah",earthquake,7.0,reviewed,uu,uu
2020-08-23T10:14:05.800Z,36.5153333,-81.1301667,0.46,-0.23,md,"1 km NW of Sparta, North Carolina",earthquake,4.0,reviewed,se,se
2020-08-23T10:06:42.662Z,12.3281,-88.7617,32.95,4.5,mb,"108 km SSW of Puerto El Triunfo, El Salvador",earthquake,30.0,reviewed,us,us
2020-08-23T10:03:13.880Z,19.1863327,-155.5494995,-0.150000006,2.32,ml,"7 km WSW of Pāhala, Hawaii",earthquake,18.0,automatic,hv,hv
2020-08-23T10:02:31.990Z,37.6445,-118.9096667,1.39,-0.44,md,"6km E of Mammoth Lakes, CA",earthquake,6.0,reviewed,nc,nc
2020-08-23T09:57:50.950Z,46.9106667,-112.5176667,12.06,0.94,ml,"13 km ESE of Lincoln, Montana",earthquake,3.0,reviewed,mb,mb
2020-08-23T09:45:40.200Z,35.6706667,-117.5458333,8.08,0.79,ml,"13km ENE of Ridgecrest, CA",earthquake,9.0,reviewed,ci,ci
2020-08-23T09:43:15.500Z,44.3781667,-115.1948333,9.06,1.64,ml,"27 km NW of Stanley, Idaho",earthquake,8.0,reviewed,mb,mb
2020-08-23T09:40:35.010Z,19.19583321,-155.4689941,30.62999916,2.06,ml,"1 km SE of Pāhala, Hawaii",earthquake,5.0,automatic,hv,hv
2020-08-23T09:37:48.560Z,33.589,-116.8076667,6.36,0.02,ml,"13km WNW of Anza, CA",earthquake,6.0,reviewed,ci,ci
2020-08-23T09:26:08.976Z,-35.7123,178.3658,191.3,4.6,mb,"268 km ENE of Tairua, New Zealand",earthquake,28.0,reviewed,us,us
2020-08-23T09:22:07.010Z,38.8320007,-122.8115005,1.93,0.56,md,"8km NW of The Geysers, CA",earthquake,1.0,automatic,nc,nc
2020-08-23T09:18:13.000Z,38.8236656,-122.8458328,1.68,0.57,md,"9km WNW of The Geysers, CA",earthquake,1.0,automatic,nc,nc
2020-08-23T09:07:29.930Z,36.5058333,-81.117,0.2,-0.6,md,"0 km E of Sparta, North Carolina",earthquake,4.0,reviewed,se,se
2020-08-23T08:56:24.670Z,36.5195,-81.0725,0.07,-0.3,md,"4 km ENE of Sparta, North Carolina",earthquake,4.0,reviewed,se,se
2020-08-23T08:48:39.130Z,38.0401667,-118.7621667,3.67,2.34,md,"29km SE of Bodie, CA",earthquake,34.0,reviewed,nc,nc
2020-08-23T08:12:51.014Z,-5.8195,153.8109,35.0,4.8,mb,"193 km WNW of Panguna, Papua New Guinea",earthquake,89.0,reviewed,us,us
2020-08-23T08:12:31.570Z,52.072,-176.0888333,10.32,-0.33,ml,"43 km ENE of Adak, Alaska",earthquake,5.0,reviewed,av,av
2020-08-23T08:05:36.960Z,39.3568333,-123.2533333,6.28,1.24,md,"11km ESE of Willits, CA",earthquake,11.0,reviewed,nc,nc
2020-08-23T07:59:57.210Z,19.19083405,-155.3954926,32.31999969,1.76999998,md,"8 km E of Pāhala, Hawaii",earthquake,3.0,automatic,hv,hv
2020-08-23T07:58:04.700Z,36.1233333,-118.0525,1.97,0.63,ml,"13km NW of Coso Junction, CA",earthquake,6.0,reviewed,ci,ci
2020-08-23T07:57:44.030Z,36.0991667,-117.8603333,4.31,-0.3,ml,"10km NE of Coso Junction, CA",earthquake,3.0,reviewed,ci,ci
2020-08-23T07:55:52.160Z,19.2183342,-155.4151611,31.79999924,2.16,ml,"6 km ENE of Pāhala, Hawaii",earthquake,5.0,automatic,hv,hv
2020-08-23T07:54:39.277Z,38.183,-117.8983,10.1,0.7,ml,"29 km SE of Mina, Nevada",earthquake,7.0,reviewed,nn,nn
2020-08-23T07:54:14.184Z,39.1233,-119.7283,8.7,0.9,ml,"5 km SE of Carson City, Nevada",earthquake,7.0,reviewed,nn,nn
2020-08-23T07:49:02.740Z,51.91433333,-176.1796667,6.3,-0.43,ml,"31 km E of Adak, Alaska",earthquake,5.0,reviewed,av,av
2020-08-23T07:46:53.140Z,17.9671,-66.9726,8.0,2.38,md,"6 km WSW of Fuig, Puerto Rico",earthquake,17.0,reviewed,pr,pr
2020-08-23T07:46:23.750Z,53.86566667,-166.7483333,8.13,0.78,ml,"13 km WSW of Dutch Harbor, Alaska",earthquake,8.0,reviewed,av,av
2020-08-23T07:45:50.000Z,53.86216667,-166.754,7.72,0.82,ml,"14 km WSW of Dutch Harbor, Alaska",earthquake,8.0,reviewed,av,av
2020-08-23T07:41:37.580Z,53.86283333,-166.7506667,7.99,1.34,ml,"14 km WSW of Dutch Harbor, Alaska",earthquake,10.0,reviewed,av,av
2020-08-23T07:41:31.790Z,53.86666667,-166.746,7.78,0.73,ml,"13 km W of Dutch Harbor, Alaska",earthquake,6.0,reviewed,av,av
2020-08-23T07:31:43.480Z,38.8036652,-122.8225021,2.14,0.78,md,"6km WNW of The Geysers, CA",earthquake,2.0,automatic,nc,nc
2020-08-23T07:24:41.920Z,36.4773333,-117.9265,4.49,0.92,ml,"18km SE of Lone Pine, CA",earthquake,9.0,reviewed,ci,ci
2020-08-23T07:18:51.870Z,35.8475,-117.6581667,6.63,0.75,ml,"24km ESE of Little Lake, CA",earthquake,9.0,reviewed,ci,ci
2020-08-23T07:18:35.750Z,35.999,-117.9516667,1.21,0.7,ml,"5km S of Coso Junction, CA",earthquake,4.0,reviewed,ci,ci
2020-08-23T07:01:14.290Z,37.6398333,-118.841,7.09,0.23,md,"12km E of Mammoth Lakes, CA",earthquake,9.0,reviewed,nc,nc
2020-08-23T06:59:58.110Z,35.897,-117.705,9.19,0.63,ml,"19km ESE of Little Lake, CA",earthquake,8.0,reviewed,ci,ci
2020-08-23T06:52:29.312Z,44.4719,-115.2272,16.12,3.3,ml,"36 km NW of Stanley, Idaho",earthquake,77.0,reviewed,us,us
2020-08-23T06:45:45.750Z,31.5066667,-115.6528333,9.2,2.52,ml,"90km ESE of Maneadero, B.C., MX",earthquake,34.0,reviewed,ci,ci
2020-08-23T06:40:15.180Z,44.3651667,-115.1861667,13.86,2.29,ml,"25 km NW of Stanley, Idaho",earthquake,11.0,reviewed,mb,mb
2020-08-23T06:29:15.840Z,33.1511667,-116.5146667,7.57,0.86,ml,"11km NE of Julian, CA",earthquake,22.0,reviewed,ci,ci
2020-08-23T06:26:52.500Z,36.4845,-81.0943333,0.84,-0.56,md,"3 km SE of Sparta, North Carolina",earthquake,4.0,reviewed,se,se
2020-08-23T06:26:01.420Z,19.15399933,-155.4601593,36.77000046,1.74000001,md,"5 km SSE of Pāhala, Hawaii",earthquake,3.0,automatic,hv,hv
2020-08-23T06:16:14.470Z,-20.595,-69.8431,50.17,3.9,mb,"53 km SE of Iquique, Chile",earthquake,3.0,reviewed,us,us
2020-08-23T06:12:22.460Z,36.4696667,-81.1033333,2.56,-0.17,md,"4 km SSE of Sparta, North Carolina",earthquake,4.0,reviewed,se,se
2020-08-23T06:11:06.590Z,35.6153333,-117.4411667,6.3,0.71,ml,"17km SSW of Searles Valley, CA",earthquake,4.0,reviewed,ci,ci
2020-08-23T06:03:55.270Z,19.18966675,-155.4134979,34.25999832,2.25999999,md,"7 km ESE of Pāhala, Hawaii",earthquake,7.0,automatic,hv,hv
2020-08-23T06:03:46.530Z,46.872,-112.5448333,8.92,0.81,ml,"13 km SE of Lincoln, Montana",earthquake,3.0,reviewed,mb,mb
2020-08-23T05:55:01.770Z,36.441,-81.1263333,3.68,-0.44,md,"7 km S of Sparta, North Carolina",earthquake,4.0,reviewed,se,se
2020-08-23T05:42:40.540Z,44.5315,-115.2558333,11.17,2.05,ml,"43 km NW of Stanley, Idaho",earthquake,9.0,reviewed,mb,mb
2020-08-23T05:34:11.070Z,53.86416667,-166.7531667,8.24,0.06,ml,"14 km WSW of Dutch Harbor, Alaska",earthquake,6.0,reviewed,av,av
2020-08-23T05:27:51.100Z,36.4313333,-117.9995,6.33,0.41,ml,"17km N of Olancha, CA",earthquake,4.0,reviewed,ci,ci
2020-08-23T05:27:23.750Z,36.4535,-117.9778333,8.75,1.5,mh,"17km SSE of Lone Pine, CA",earthquake,0.0,reviewed,ci,ci
2020-08-23T05:25:44.420Z,36.4421667,-81.1261667,3.71,-0.6,md,"7 km S of Sparta, North Carolina",earthquake,4.0,reviewed,se,se
2020-08-23T05:22:01.350Z,53.86633333,-166.7465,8.16,0.07,ml,"13 km W of Dutch Harbor, Alaska",earthquake,6.0,reviewed,av,av
2020-08-23T05:20:23.920Z,53.86216667,-166.7495,6.08,0.59,ml,"Fox Islands, Aleutian Islands, Alaska",earthquake,7.0,reviewed,av,av
2020-08-23T05:19:28.660Z,59.8092,-136.6802,11.85,3.6,mwr,"45 km NW of Mosquito Lake, Alaska",earthquake,63.0,reviewed,us,us
2020-08-23T05:12:57.190Z,55.549,-162.0881667,8.64,0.52,ml,"56 km NNE of King Cove, Alaska",earthquake,6.0,reviewed,av,av
2020-08-23T05:12:15.490Z,17.8973,-66.8596,13.0,2.4,md,"9 km SSE of Maria Antonia, Puerto Rico",earthquake,15.0,reviewed,pr,pr
2020-08-23T05:11:53.080Z,35.7983333,-117.6128333,7.03,0.63,ml,"19km W of Searles Valley, CA",earthquake,8.0,reviewed,ci,ci
2020-08-23T05:11:40.880Z,35.8551667,-117.6735,10.56,0.11,ml,"23km ESE of Little Lake, CA",earthquake,5.0,reviewed,ci,ci
2020-08-23T04:55:15.290Z,52.0665,-176.0455,7.02,-0.76,ml,"45 km ENE of Adak, Alaska",earthquake,4.0,reviewed,av,av
2020-08-23T04:42:57.610Z,17.949,-66.9006,10.0,2.63,md,"2 km SSE of Guánica, Puerto Rico",earthquake,16.0,reviewed,pr,pr
2020-08-23T04:41:17.500Z,52.09416667,-176.215,8.11,-0.02,ml,"37 km NE of Adak, Alaska",earthquake,6.0,reviewed,av,av
2020-08-23T04:39:57.080Z,37.3849983,-121.7369995,6.74,1.18,md,"8km ENE of Alum Rock, CA",earthquake,6.0,automatic,nc,nc
2020-08-23T04:36:21.480Z,38.8076668,-122.800499,1.19,1.35,md,"5km NW of The Geysers, CA",earthquake,8.0,automatic,nc,nc
2020-08-23T04:33:33.310Z,36.13,-96.8525,6.0,1.0,ml,"12 km SSE of Glencoe, Oklahoma",earthquake,9.0,reviewed,ok,ok
2020-08-23T04:25:13.360Z,33.4646667,-116.5805,10.09,0.82,ml,"13km SE of Anza, CA",earthquake,23.0,reviewed,ci,ci
2020-08-23T04:22:28.030Z,35.4311667,-118.687,6.43,0.97,ml,"25km SW of Bodfish, CA",earthquake,8.0,reviewed,ci,ci
2020-08-23T04:22:26.390Z,35.671,-117.4845,5.62,0.96,ml,"13km SW of Searles Valley, CA",earthquake,10.0,reviewed,ci,ci
2020-08-23T04:18:46.040Z,36.072,-117.8646667,2.04,0.35,ml,"8km ENE of Coso Junction, CA",earthquake,6.0,reviewed,ci,ci
2020-08-23T04:18:34.080Z,35.8646667,-117.6913333,7.64,0.72,ml,"21km ESE of Little Lake, CA",earthquake,8.0,reviewed,ci,ci
2020-08-23T04:08:10.760Z,36.5033333,-81.1165,0.14,-0.32,md,"0 km ESE of Sparta, North Carolina",earthquake,4.0,reviewed,se,se
2020-08-23T03:56:44.490Z,35.1968333,-85.1328333,0.11,1.2,ml,"1 km SSW of Lakesite, Tennessee",earthquake,14.0,reviewed,se,se
2020-08-23T03:51:52.600Z,33.7643333,-117.5403333,6.82,0.06,ml,"12km SSE of Corona, CA",earthquake,2.0,reviewed,ci,ci
2020-08-23T03:46:20.041Z,-6.23,130.2127,157.08,4.2,mb,"288 km WSW of Tual, Indonesia",earthquake,11.0,reviewed,us,us
2020-08-23T03:42:16.820Z,38.8313332,-122.8190002,2.02,0.56,md,"8km NW of The Geysers, CA",earthquake,1.0,automatic,nc,nc
2020-08-23T03:34:36.300Z,32.9615,-115.5368333,10.48,1.84,ml,"2km SSW of Brawley, CA",earthquake,22.0,reviewed,ci,ci
2020-08-23T03:34:27.882Z,36.4926,70.3939,200.29,4.3,mb,"48 km E of Farkhār, Afghanistan",earthquake,16.0,reviewed,us,us
2020-08-23T03:27:33.310Z,40.6433333,-121.8256667,5.52,0.86,md,"18km NNE of Shingletown, CA",earthquake,10.0,reviewed,nc,nc
2020-08-23T03:21:59.180Z,35.8295,-117.6703333,8.4,1.2,ml,"23km N of Ridgecrest, CA",earthquake,9.0,reviewed,ci,ci
2020-08-23T03:14:00.360Z,32.1738333,-116.6636667,11.91,1.27,ml,"24km ESE of Primo Tapia, B.C., MX",earthquake,9.0,reviewed,ci,ci
2020-08-23T03:11:57.789Z,36.35616667,-97.362,7.2,2.0,ml,"9 km NW of Perry, Oklahoma",earthquake,32.0,reviewed,ok,ok
2020-08-23T03:08:21.410Z,36.5606667,-118.0063333,6.46,1.79,ml,"6km ESE of Lone Pine, CA",earthquake,18.0,reviewed,ci,ci
2020-08-23T03:05:07.160Z,35.8395,-117.6701667,9.4,0.41,ml,"24km ESE of Little Lake, CA",earthquake,5.0,reviewed,ci,ci
2020-08-23T03:01:06.090Z,36.5008333,-81.0941667,0.43,-0.41,md,"2 km ESE of Sparta, North Carolina",earthquake,4.0,reviewed,se,se
2020-08-23T03:00:52.649Z,-20.9441,146.2471,10.0,4.7,mb,"96 km S of Charters Towers, Australia",earthquake,16.0,reviewed,us,us
2020-08-23T02:59:51.760Z,35.8648333,-117.6601667,6.68,0.41,ml,"24km ESE of Little Lake, CA",earthquake,4.0,reviewed,ci,ci
2020-08-23T02:58:31.210Z,36.5011667,-81.0945,0.94,1.24,md,"2 km ESE of Sparta, North Carolina",earthquake,5.0,reviewed,se,se
2020-08-23T02:39:55.780Z,34.0455,-117.2415,16.52,0.72,ml,"2km E of Loma Linda, CA",earthquake,8.0,reviewed,ci,ci
2020-08-23T02:34:10.550Z,39.3563333,-123.2538333,6.79,1.67,md,"11km SE of Willits, CA",earthquake,24.0,reviewed,nc,nc
2020-08-23T02:18:30.460Z,35.8528333,-117.6656667,4.87,-0.16,ml,"24km ESE of Little Lake, CA",earthquake,3.0,reviewed,ci,ci
2020-08-23T02:10:40.280Z,38.7955017,-122.7401657,0.9,2.04,md,"2km NE of The Geysers, CA",earthquake,11.0,automatic,nc,nc
2020-08-23T02:03:24.080Z,37.5563333,-118.8498333,7.8,0.17,md,"14km SE of Mammoth Lakes, CA",earthquake,8.0,reviewed,nc,nc
2020-08-23T02:00:47.677Z,-21.862,-177.3208,211.88,4.3,mb,"232 km WSW of Haveluloto, Tonga",earthquake,12.0,reviewed,us,us
2020-08-23T01:57:12.420Z,39.3573341,-123.2454987,2.15,2.06,md,"11km NNW of Redwood Valley, CA",earthquake,10.0,automatic,nc,nc
2020-08-23T01:56:37.720Z,39.3526667,-123.2586667,6.23,1.55,md,"10km SE of Willits, CA",earthquake,18.0,reviewed,nc,nc
2020-08-23T01:49:01.403Z,52.1688,-169.594,38.68,4.9,mww,"98 km SSW of Nikolski, Alaska",earthquake,10.0,reviewed,us,us
2020-08-23T01:45:35.280Z,34.0276667,-117.2578333,15.63,1.13,ml,"2km S of Loma Linda, CA",earthquake,25.0,reviewed,ci,ci
2020-08-23T01:43:15.300Z,39.3558333,-123.2505,6.87,1.7,md,"11km NNW of Redwood Valley, CA",earthquake,23.0,reviewed,nc,nc
2020-08-23T01:40:53.330Z,38.7929993,-122.7603302,1.9,1.15,md,"2km N of The Geysers, CA",earthquake,7.0,automatic,nc,nc
2020-08-23T01:32:45.500Z,35.246,-120.799,2.5,1.08,md,"8km SSE of Baywood-Los Osos, CA",earthquake,10.0,reviewed,nc,nc
2020-08-23T01:32:22.520Z,35.2458333,-120.7963333,2.75,0.4,md,"9km SSE of Baywood-Los Osos, CA",earthquake,7.0,reviewed,nc,nc
2020-08-23T01:19:49.100Z,19.14249992,-155.462326,32.49000168,1.80999994,md,"6 km SSE of Pāhala, Hawaii",earthquake,4.0,automatic,hv,hv
2020-08-23T01:18:10.983Z,-5.6876,154.4778,125.25,4.2,mb,"131 km WNW of Panguna, Papua New Guinea",earthquake,19.0,reviewed,us,us
2020-08-23T01:15:57.600Z,40.5301666,-124.7799988,-0.61,2.79,md,"44km W of Ferndale, CA",earthquake,5.0,automatic,nc,nc
2020-08-23T00:52:38.206Z,-2.1265,-79.5822,96.83,4.3,mb,"1 km ENE of Milagro, Ecuador",earthquake,20.0,reviewed,us,us
2020-08-23T00:48:36.570Z,46.9195,-121.9403333,9.29,0.63,ml,"19 km NNE of Ashford, Washington",earthquake,7.0,reviewed,uw,uw
2020-08-23T00:45:39.780Z,38.8278351,-122.7610016,0.6,0.4,md,"3km W of Cobb, CA",earthquake,2.0,automatic,nc,nc
2020-08-23T00:17:27.690Z,33.6566667,-116.7241667,14.11,0.74,ml,"9km S of Idyllwild, CA",earthquake,21.0,reviewed,ci,ci
2020-08-22T23:57:09.130Z,36.4843333,-81.1068333,1.81,2.09,md,"2 km SSE of Sparta, North Carolina",earthquake,6.0,reviewed,se,se
2020-08-22T23:51:15.120Z,19.32983333,-155.1935,6.12,1.82,md,"13 km SSE of Volcano, Hawaii",earthquake,15.0,reviewed,hv,hv
2020-08-22T23:51:12.440Z,19.79066667,-155.5471667,19.41,1.62,md,"28 km SSE of Waimea, Hawaii",earthquake,8.0,reviewed,hv,hv
2020-08-22T23:47:57.570Z,38.8131676,-122.822998,2.38,0.82,md,"7km NW of The Geysers, CA",earthquake,2.0,automatic,nc,nc
2020-08-22T23:36:37.060Z,53.86033333,-166.763,8.19,0.1,ml,"14 km WSW of Dutch Harbor, Alaska",earthquake,7.0,reviewed,av,av
2020-08-22T23:28:28.800Z,38.8321648,-122.8164978,1.64,1.73,md,"8km NW of The Geysers, CA",earthquake,8.0,automatic,nc,nc
2020-08-22T23:19:26.530Z,38.774334,-122.7366638,1.2,0.96,md,"2km E of The Geysers, CA",earthquake,4.0,automatic,nc,nc
2020-08-22T22:39:29.780Z,38.836834,-122.8099976,2.02,1.12,md,"8km WNW of Cobb, CA",earthquake,6.0,automatic,nc,nc
2020-08-22T22:32:39.306Z,54.8808,-160.2772,30.07,3.2,ml,"52 km SSE of Sand Point, Alaska",earthquake,28.0,reviewed,us,us
